filename,title,author_id
451.xml.txt,Valentine Mclutchy The Irish Agent,9534
452.xml.txt,Willy Reilly,9535
453.xml.txt,Carlyons Year,9536
454.xml.txt,Stratton Hill A Tale Of The Civil Wars,9537
455.xml.txt,Margaret Maliphant A Novel,9538
456.xml.txt,Prince Fortune And Prince Fatal,9539
457.xml.txt,Confessions Of An Old Maid,9540
458.xml.txt,Alices Adventures In Wonderland,9541
459.xml.txt,Through The Lookingglass And What Alice Found There,9542
460.xml.txt,Juliet,9543
461.xml.txt,Mrs Severn A Novel,9544
462.xml.txt,Talbot Hall A Novel,9545
463.xml.txt,Olga Zanelli A Tale Of An Imperial City,9546
464.xml.txt,Christabelle Or Angelfootsteps,9547
465.xml.txt,The Knights Of The Horseshoe A Traditionary Tale Of Thecocked Hat Gentry In The Old Dominion,9548
466.xml.txt,Hagar A Story Of Today,9549
467.xml.txt,Married Not Mated Or How They Lived At Woodside Andthrockmorton Hal,9550
468.xml.txt,The Adopted Daughter And Other Tales,9551
469.xml.txt,The Bishops Son,9552
470.xml.txt,Adelaide A Story Of Modern Life,9553
471.xml.txt,A Woman In Armour,9554
472.xml.txt,The Fellow Commoner,9555
473.xml.txt,Fenacre Grange A Novel,9556
474.xml.txt,Lucy Aylmer,9557
475.xml.txt,Ben Brace The Last Of Nelsons Agamemnons,9558
476.xml.txt,Count Kx_Nigsmark An Historical Romance,9559
477.xml.txt,Passion And Principle A Novel,9560
478.xml.txt,The Life Of A Sailor,9561
479.xml.txt,The Perils Of Beauty,9562
480.xml.txt,The Spitfire A Tale Of The Sea,9563
481.xml.txt,The Unfortunate Man,9564
482.xml.txt,Tom Bowling A Tale Of The Sea,9565
483.xml.txt,Walsingham The Gamester,9566
484.xml.txt,Thrice A Novel,9567
485.xml.txt,Against The Stream The Story Of An Heroic Age In England,9568
486.xml.txt,Chronicles Of The SchÌ_nberg-Cotta family,9569
487.xml.txt,Rosella Or Modern Occurrences A Novel,9570
488.xml.txt,The Homicide A Novel Taken From The Comedie Di Goldoni,9571
489.xml.txt,The Wife And The Mistress A Novel,9572
490.xml.txt,A Good Match The Heiress Of Drosberg And The Cathedral Chorister,9573
491.xml.txt,Aunt Dorothys Tale Or Geraldine Morton A Novel,9574
492.xml.txt,Country Coteries,9575
493.xml.txt,Life And Its Realities,9576
494.xml.txt,The Lost Bride,9577
495.xml.txt,The Reigning Beauty,9578
496.xml.txt,The Battle Of Dorking Reminiscences Of A Volunteer,9579
497.xml.txt,A Brilliant Woman,9580
498.xml.txt,Mrs Dorriman A Novel,9581
499.xml.txt,Three Hundred A Year A Novel,9582
500.xml.txt,A Romance Of The Republic,9583
501.xml.txt,Hobomok,9584
502.xml.txt,Philothea,9585
503.xml.txt,The Rebels Or Boston Before The Revolution,9586
504.xml.txt,Diana Tempest,9587
505.xml.txt,Sir Charles Danvers,9588
506.xml.txt,A Prodigy A Tale Of Music,9589
507.xml.txt,Roccabella A Tale Of A Womans Life,9590
508.xml.txt,Sketches Of A Sea Port Town,9591
509.xml.txt,Sarah A Survival,9592
510.xml.txt,Lady Laura,9593
511.xml.txt,A Lifes Atonement A Novel,9594
512.xml.txt,By The Gate Of The Sea,9595
513.xml.txt,From The Plough To The Pulpit Via Cambridge,9596
514.xml.txt,Greymore A Story Of Country Life,9597
515.xml.txt,Measure For Measure A Novel,9598
516.xml.txt,The Atrocities Of A Convent Or The Necessity Of Thinking For Ourselves Exemplified In The History Of A Nun,9599
517.xml.txt,The Champion Of Virtue,9600
518.xml.txt,The Old English Baron,9601
519.xml.txt,A Child Of The Menhir A Novel,9602
520.xml.txt,Everard Graham,9603
521.xml.txt,The Literary Remains Of The Late Willis Gaylord Clarkincluding The Ollapodiana Papers The Spirit Of Life And A Selection From His Various Prose And Poetical Writings,9604
522.xml.txt,Loves Loyalty,9605
523.xml.txt,A Box For The Season A Sporting Sketch,9606
524.xml.txt,Charlie Thornhill Or The Dunce Of The Family A Novel,9607
525.xml.txt,Crumbs From A Sportsmans Table,9608
526.xml.txt,Lord Falconbergs Heir A Novel,9609
527.xml.txt,The Beauclercs Father And Son A Novel,9610
528.xml.txt,The Flying Scud A Sporting Novel,9611
529.xml.txt,Which Is The Winner Or The First Gentleman Of His Family,9612
530.xml.txt,Cruel Fortune,9613
531.xml.txt,The Castle Of Santa Fe,9614
532.xml.txt,A Rich Mans Relatives,9615
533.xml.txt,Can It Be True,9616
534.xml.txt,Aunt Anne,9617
535.xml.txt,Marjory A Study,9618
536.xml.txt,The Burden Of Isabel,9619
537.xml.txt,Freston Tower Or The Early Days Of Cardinal Wolsey,9620
538.xml.txt,Zenon An Historical Narrative Of The Early Days Of Christianity,9621
539.xml.txt,Stanley Thorn,9622
540.xml.txt,A Will And A Way,9623
541.xml.txt,High And Low Or Lifes Chances And Changes,9624
542.xml.txt,Hope A Story Of Chequered Life,9625
543.xml.txt,The Rival Queens A Story Of The Modern Stage,9626
544.xml.txt,An English Squire A Novel,9627
545.xml.txt,Hugh Crichtons Romance,9628
546.xml.txt,Wayflete,9629
547.xml.txt,The King With Two Faces,9630
548.xml.txt,Sackville Chase,9631
549.xml.txt,The Man In Chains,9632
550.xml.txt,Juliets Lovers,9633
551.xml.txt,Marquis And Merchant,9634
552.xml.txt,Miranda A Midsummer Madness,9635
553.xml.txt,Sweet Anne Page,9636
554.xml.txt,The Village Comedy,9637
555.xml.txt,At The Bar A Tale,9638
556.xml.txt,A Broken Lily,9639
557.xml.txt,After Dark,9640
558.xml.txt,Antonina Or The Fall Of Rome A Romance Of The Fifth Century,9641
559.xml.txt,Armadale,9642
560.xml.txt,Basil A Story Of Modern Life,9643
561.xml.txt,Blind Love,9644
562.xml.txt,Heart And Science A Story Of The Present Time,9645
563.xml.txt,I Say No,9646
564.xml.txt,Jezebels Daughter,9647
565.xml.txt,Man And Wife A Novel,9648
566.xml.txt,My Miscellanies,9649
567.xml.txt,No Name,9650
568.xml.txt,Poor Miss Finch A Novel,9651
569.xml.txt,The Black Robe,9652
570.xml.txt,The Dead Secret,9653
571.xml.txt,The Evil Genius A Domestic Story,9654
572.xml.txt,The Frozen Deep And Other Stories,9655
573.xml.txt,The Law And The Lady A Novel,9656
574.xml.txt,The Legacy Of Cain,9657
575.xml.txt,The Moonstone A Romance,9658
576.xml.txt,The New Magdalen A Novel,9659
577.xml.txt,The Queen Of Hearts,9660
578.xml.txt,The Two Destinies A Romance,9661
579.xml.txt,The Woman In White,9662
580.xml.txt,A Daughter Of Music,9663
581.xml.txt,For King And Kent 1648 A True Story Of The Great Rebellion,9664
582.xml.txt,Maurice The Elector Of Saxony An Historical Romance Of The Sixteenth Century,9665
583.xml.txt,Mr Bryants Mistake,9666
584.xml.txt,The Princess Royal,9667
585.xml.txt,A Dreamer,9668
586.xml.txt,Arnold Robur A Novel,9669
587.xml.txt,Shattered Idols,9670
588.xml.txt,Bound Together Tales,9671
589.xml.txt,A Prodigal Son,9672
590.xml.txt,Leo A Novel,9673
591.xml.txt,Paul Fosters Daughter,9674
592.xml.txt,Doctor Vandyke A Novel,9675
593.xml.txt,Ellie Or The Human Comedy,9676
594.xml.txt,Fairfax Or The Master Of Greenway Court A Chronicle Of The Valley Of The Shenandoah,9677
595.xml.txt,Hammer And Rapier,9678
596.xml.txt,Henry St John Gentleman Of Flower Of Hundreds In The Countyof Prince George Virginia A Tale Of 1774,9679
597.xml.txt,Her Majesty The Queen A Novel,9680
598.xml.txt,Hilt To Hilt Or Days And Nights On The Banks Of The Shenandoah In The Autumn Of 1864,9681
599.xml.txt,Justin Harley A Romance Of Old Virginia,9682
600.xml.txt,Leather Stocking And Silk Or Hunter John Myers And His Times A Story Of The Valley Of Virginia,9683
601.xml.txt,Mohun Or The Last Days Of Lee And His Paladins,9684
602.xml.txt,Out Of The Foam A Novel,9685
603.xml.txt,Pretty Mrs Gaston And Other Stories,9686
604.xml.txt,Surry Of Eagles Nest Or The Memoirs Of A Staff Officer Serving In Virginia,9687
605.xml.txt,The Last Of The Foresters Or Humors On The Border A Story Ofthe Old Virginia Frontier,9688
606.xml.txt,The Youth Of Jefferson Or A Chronicle Of College Scrapes Atwilliamsburg In Virginia Ad 1764,9689
607.xml.txt,The High Mills,9690
608.xml.txt,Wise Saws And Modern Instances,9691
609.xml.txt,Tales And Legends,9692
610.xml.txt,A Romance Of Two Worlds A Novel,9693
611.xml.txt,Ardath The Story Of A Dead Self,9694
612.xml.txt,Barabbas A Dream Of The Worlds Tragedy,9695
613.xml.txt,The Soul Of Lilith,9696
614.xml.txt,Thelma A Society Novel,9697
615.xml.txt,Wormwood A Drama Of Paris,9698
616.xml.txt,East And West Or Once Upon A Time,9699
617.xml.txt,Northwode Priory,9700
618.xml.txt,Alcestis,9701
619.xml.txt,Wreck And Ruin Or Modern Society,9702
621.xml.txt,My Eldest Brother A Tale,9703
622.xml.txt,A Romance Of Regent Street A Novel,9704
623.xml.txt,The Camisard Or The Protestants Of Languedoc A Tale,9705
624.xml.txt,The Long Lane,9706
625.xml.txt,Adventures Of A Guardsman,9707
626.xml.txt,The Sayings Of Dr Bushwhacker And Other Learned Men,9708
627.xml.txt,The Sparrowgrass Papers Or Living In The Country,9709
628.xml.txt,A Noble Life,9710
629.xml.txt,Agathas Husband A Novel,9711
630.xml.txt,Avillion And Other Tales,9712
631.xml.txt,Cola Monti Or The Story Of A Genius,9713
632.xml.txt,Mistress And Maid,9714
633.xml.txt,Nothing New Tales,9715
634.xml.txt,Olive A Novel,9716
635.xml.txt,Romantic Tales,9717
636.xml.txt,The Ogilvies A Novel,9718
637.xml.txt,The Unkind Word And Other Stories,9719
638.xml.txt,Diana,9720
639.xml.txt,Dorcas,9721
640.xml.txt,Godfrey Helstone A Novel,9722
641.xml.txt,Patience Holt,9723
642.xml.txt,Riverston,9724
643.xml.txt,Sydney,9725
645.xml.txt,Early Struggles,9726
646.xml.txt,The Double Marriage A Novel,9727
647.xml.txt,The Lady Of The Bedchamber A Novel,9728
648.xml.txt,A Wily Widow,9729
649.xml.txt,Cancelled Bonds,9730
650.xml.txt,Fair And Free,9731
651.xml.txt,Salvador Or Baron De Montbelliard,9732
652.xml.txt,A Bird Of Passage,9733
653.xml.txt,Interference,9734
654.xml.txt,Married Or Single,9735
655.xml.txt,Mr Jervis,9736
656.xml.txt,Proper Pride A Novel,9737
657.xml.txt,Tales Of The Great St Bernard,9738
658.xml.txt,Bay Ronald,9739
659.xml.txt,Dust Before The Wind A Novel,9740
660.xml.txt,In The West Countrie,9741
661.xml.txt,Love The Pilgrim,9742
662.xml.txt,Miss Daisy Dimity,9743
663.xml.txt,Violet Vyvian Mfh,9744
664.xml.txt,North Of The Tweed Or Lorance Langton His Life Incidents And Adventures In Scotland,9745
665.xml.txt,Today In Ireland,9746
666.xml.txt,Yesterday In Ireland,9747
667.xml.txt,Light And Darkness Or The Mysteries Of Life,9748
668.xml.txt,Linny Lockwood,9749
669.xml.txt,The Story Of Lilly Dawson By Mrs Crowe,9750
670.xml.txt,Geraldine Of Desmond Or Ireland In The Reign Of Elizabeth An Historical Romance,9751
671.xml.txt,Isabel St Albe Or Vice And Virtue A Novel,9752
672.xml.txt,Home A Novel,9753
673.xml.txt,The Haunted Priory Or The Fortunes Of The House Of Rayo A Romance Founded Principally On Historical Facts,9754
674.xml.txt,John De Lancaster A Novel,9755
675.xml.txt,El Fureidis,9756
676.xml.txt,Haunted Hearts,9757
677.xml.txt,Mabel Vaughan,9758
678.xml.txt,The Lamplighter,9759
679.xml.txt,A Wandering Star,9760
680.xml.txt,Paul Jones A Romance,9761
681.xml.txt,Sir Michael Scott A Romance,9762
682.xml.txt,Traditional Tales Of The English And Scottish Peasantry,9763
683.xml.txt,Chronicles Of Dustypore A Tale Of Modern Angloindian Society,9764
684.xml.txt,Sibylla,9765
685.xml.txt,The Cruleans A Vacation Idyll,9766
686.xml.txt,The Heriots,9767
687.xml.txt,John Of England An Historical Romance,9768
688.xml.txt,Shakspere The Poet The Lover The Actor The Man A Romance,9769
689.xml.txt,Norman Abbey A Tale Of Sherwood Forest,9770
690.xml.txt,A Game Of Chance A Novel,9771
691.xml.txt,Trumps A Novel,9772
692.xml.txt,The Romance Of A Country A Masque By Ma Curtois,9773
693.xml.txt,Tracked A Story,9774
694.xml.txt,Lady Bluebeard,9775
695.xml.txt,Delamere A Novel,9776
700.xml.txt,The Hut And The Castle A Romance,9777
701.xml.txt,Glamour A Novel,9778
702.xml.txt,Zofloya Or The Moor A Romance Of The Fifteenth Century,9779
703.xml.txt,The Knights Tales Illustrative Of The Marvellous,9780
704.xml.txt,The Livingstones A Story Of Real Life,9781
705.xml.txt,The Invisible Gentleman,9782
706.xml.txt,The Maidens Talisman And Other Strange Tales,9783
707.xml.txt,Belmour A Novel,9784
708.xml.txt,Elsies Married Life A Tale,9785
709.xml.txt,Fernley Manor A Novel,9786
710.xml.txt,Gertrude Cameron A Novel,9787
711.xml.txt,Reaping The Whirlwind A Novel,9788
712.xml.txt,The Students Wife A Novel,9789
713.xml.txt,Tried In The Fire A Tale,9790
714.xml.txt,The Gentleman In Debt A Novel,9791
715.xml.txt,The Wife Hunter And Flora Douglas Tales,9792
716.xml.txt,The Hypocrite Or The Modern Janus A Novel,9793
717.xml.txt,The Sons Of The Viscount And The Daughters Of The Earl A Novel Depicting Recent Scenes In Fashionable Life,9794
718.xml.txt,The Green Hills By The Sea A Manx Story,9795
719.xml.txt,The Old Adam A Tale Of An Army Crammer,9796
720.xml.txt,Verts Or The Three Creeds A Novel,9797
721.xml.txt,Frank Raleigh Of Watercombe A Tale Of Sport Love And Adventure,9798
722.xml.txt,The Browns And The Smiths,9799
723.xml.txt,The Black Squire Or A Ladys Four Wishes A Novel,9800
724.xml.txt,The Confessions Of A Currency Girl,9801
725.xml.txt,The Emus Head A Chronicle Of Dead Mans Flat,9802
726.xml.txt,Princes Public Men And Pretty Women Episodes In Real Life,9803
727.xml.txt,The Gilberts And Their Guests A Story Of Homely English Life,9804
728.xml.txt,The Microcosm,9805
729.xml.txt,A Family Tree,9806
730.xml.txt,Bad Luck A Novel,9807
731.xml.txt,Jedwood Justice,9808
732.xml.txt,Honest John Vane A Story,9809
733.xml.txt,Kate Beaumont,9810
734.xml.txt,Miss Ravenels Conversion From Secession To Loyalty,9811
735.xml.txt,Overland A Nove,9812
736.xml.txt,Playing The Mischief A Novel,9813
737.xml.txt,Seacliff Or The Mystery Of The Westervelts,9814
738.xml.txt,The Wetherel Affair,9815
739.xml.txt,Loving And Loth A Novel,9816
740.xml.txt,The Sisters Lawless A Novel,9817
743.xml.txt,Melton De Mowbray Or The Bankers Son A Novel,9818
744.xml.txt,Walladmor,9819
745.xml.txt,Annette A Tale,9820
746.xml.txt,Light In The Offing,9821
747.xml.txt,Life Of Colonel Jack,9822
748.xml.txt,The Pedlar A Tale Of Emigration,9823
749.xml.txt,Alethea At The Parting Of The Waves,9824
750.xml.txt,Legends Of Galloway Being A Series Of Traditions Illustrative Of Its Ancient History Customs Manners And Superstititions,9825
751.xml.txt,Freville Chase,9826
752.xml.txt,Mervyn Oconnor And Other Tales,9827
753.xml.txt,A Womans Requital A Novel,9828
754.xml.txt,The Mill Wheel A Novel,9829
755.xml.txt,Wild Wood A Novel,9830
756.xml.txt,A Mere Cypher A Novel,9831
757.xml.txt,A Valiant Ignorance A Novel,9832
758.xml.txt,Cross Currents A Novel,9833
759.xml.txt,A Christmas Carol In Prose Being A Ghost Story Of Christmas,9834
760.xml.txt,A Tale Of Two Cities,9835
761.xml.txt,Barnaby Rudge In Master Humphreys Clock,9836
762.xml.txt,Bleak House,9837
763.xml.txt,David Copperfield,9838
764.xml.txt,Dombey And Son,9839
765.xml.txt,Great Expectations,9840
766.xml.txt,Hard Times For These Times,9841
767.xml.txt,Little Dorrit,9842
768.xml.txt,Master Humphreys Clock,9843
769.xml.txt,Oliver Twist Or The Parish Boys Progress,9844
770.xml.txt,Our Mutual Friend,9845
771.xml.txt,Sketches By Boz Illustrative Of Everyday Life And Everyday People,9846
772.xml.txt,The Library Of Fiction Or Family Storyteller Consisting Of Original Tales Essays And Sketches Of Character,9847
773.xml.txt,The Life And Adventures Of Martin Chuzzlewit,9848
774.xml.txt,The Life And Adventures Of Nicholas Nickleby,9849
775.xml.txt,The Mystery Of Edwin Drood,9850
776.xml.txt,The Old Curiosity Shop,9851
777.xml.txt,The Personal History Of David Copperfield,9852
778.xml.txt,The Posthumous Papers Of The Pickwick Club,9853
780.xml.txt,Griselda A Novel,9854
781.xml.txt,Dilemmas Of Pride,9855
782.xml.txt,Rosaline De Vere,9856
783.xml.txt,A Burglary Or Unconscious Influence,9857
784.xml.txt,Jill,9858
785.xml.txt,A Year At Hartlebury Or The Election,9859
786.xml.txt,Coningsby Or The New Generation,9860
787.xml.txt,Contarini Fleming A Psychological Autobiography,9861
788.xml.txt,Henrietta Temple A Love Story By B Disraeli,9862
789.xml.txt,Lothair,9863
790.xml.txt,Sybil Or The Two Nations,9864
791.xml.txt,Tancred Or The New Crusade,9865
792.xml.txt,The Wondrous Tale Of Alroy The Rise Of Iskander,9866
793.xml.txt,Venetia,9867
794.xml.txt,Vivian Grey A New Edition,9868
795.xml.txt,Despotism Or The Fall Of The Jesuits A Political Romance Illustrated By Historical Anecdotes,9869
796.xml.txt,Redeemed In Blood,9870
797.xml.txt,Flora Adair Or Love Works Wonders,9871
798.xml.txt,What Tis To Love,9872
799.xml.txt,Lady Selina Clifford A Novel And Other Tales,9873
800.xml.txt,A Romance Of Lincolns Inn,9874
801.xml.txt,Godiva Durleigh A Novel For Girls,9875
802.xml.txt,Father Godfrey,9876
803.xml.txt,Brown As A Berry A Novel,9877
804.xml.txt,An Isle Of Surrey A Novel,9878
805.xml.txt,Tempestdriven A Romance,9879
806.xml.txt,The Weird Sisters A Romance,9880
807.xml.txt,The Mountain Decameron,9881
808.xml.txt,In One Town A Novel,9882
809.xml.txt,A Comedy Of Masks A Novel,9883
810.xml.txt,The Sign Of Four,9884
811.xml.txt,On Dangerous Ground A Novel,9885
812.xml.txt,Deep Waters A Novel,9886
813.xml.txt,Old Nick A Satirical Story,9887
815.xml.txt,A Born Coquette A Novel,9888
816.xml.txt,Aprils Lady A Novel,9889
817.xml.txt,A Lifes Remorse A Novel,9890
818.xml.txt,A Point Of Conscience,9891
819.xml.txt,Nor Wife Nor Maid,9892
820.xml.txt,Peters Wife A Novel,9893
821.xml.txt,The Hoyden A Novel,9894
822.xml.txt,The Professors Experiment A Novel,9895
823.xml.txt,Undercurrents,9896
824.xml.txt,Honor Carmichael A Study,9897
825.xml.txt,Masston A Story Of These Modern Days,9898
826.xml.txt,Winifred Power,9899
827.xml.txt,Bianca Or The Star Of The Valley A Romance Of The Alps,9900
828.xml.txt,The Prince Corsair Or The Three Brothers Of Guzan A Tale Ofthe Indian Ocean,9901
829.xml.txt,The Tenanthouse Or Embers From Povertys Hearthstone1857,9902
830.xml.txt,The Two Clerks Or The Orphans Gratitude Being Theadventures Of Henry Fowler And Richard Martin,9903
831.xml.txt,A Womans Lovelesson,9904
832.xml.txt,Red Cap And Blue Jacket,9905
833.xml.txt,Helen Treveryan Or The Ruling Race,9906
834.xml.txt,Otterbourne A Story Of The English Marches,9907
835.xml.txt,A Modern Minister,9908
836.xml.txt,Womans Temptation A Novel,9909
837.xml.txt,The Sheepfold And The Common Or Within And Without,9910
838.xml.txt,Maurice Elvington Or One Out Of Suits With Fortune An Autobiography,9911
839.xml.txt,At Home And Abroad Or Memoirs Of Emily De Cardonnell,9912
840.xml.txt,Continental Adventures A Novel,9913
841.xml.txt,Vittoria Colonna A Tale Of Rome In The Nineteenth Century,9914
842.xml.txt,The Semiattached Couple,9915
843.xml.txt,Dumbleton Common,9916
844.xml.txt,Belinda,9917
845.xml.txt,Castle Rackrent An Hibernian Tale Taken From Facts And From The Manners Of The Irish Squires Before The Year 1782,9918
847.xml.txt,Ennui Or Memoirs Of The Earl Of Glenthorn,9919
848.xml.txt,Harrington A Tale And Ormond A Tale,9920
850.xml.txt,Patronage,9921
851.xml.txt,Tales Of Fashionable Life,9922
852.xml.txt,Tales Of Real Life Forming A Sequel To Miss Edgeworths Tales Of Fashionable Life,9923
853.xml.txt,The Absentee In Tales Of Fashionable Life,9924
854.xml.txt,The Bracelets,9925
855.xml.txt,The Modern Griselda A Tale,9926
856.xml.txt,Mary Myles A Study,9927
857.xml.txt,A Tantalus Cup A Novel,9928
858.xml.txt,Barbaras History,9929
859.xml.txt,Debenhams Vow,9930
860.xml.txt,Half A Million Of Money A Novel,9931
861.xml.txt,Miss Carew,9932
862.xml.txt,Life In London Or The Day And Night Scenes Of Jerry Hawthorn Esq And His Elegant Friend Corinthian Tom In Their Rambles And Sprees Through The Metropolis,9933
863.xml.txt,Quintin Matsys The Blacksmith Of Antwerp An Historical Romance By Pierce Egan The Younger,9934
864.xml.txt,The Flower Of The Flock,9935
865.xml.txt,The Circuit Rider A Tale Of The Heroic Age,9936
866.xml.txt,The End Of The World A Love Story,9937
867.xml.txt,The Hoosier Schoolmaster A Novel,9938
868.xml.txt,The Mystery Of Metropolisville,9939
869.xml.txt,Meg,9940
870.xml.txt,Out Of Her Sphere,9941
871.xml.txt,Adam Bede,9942
872.xml.txt,Daniel Deronda,9943
873.xml.txt,Felix Holt The Radical,9944
874.xml.txt,Middlemarch A Study Of Provincial Life,9945
875.xml.txt,Romola,9946
876.xml.txt,Scenes Of Clerical Life,9947
877.xml.txt,Silas Marner The Weaver Of Raveloe,9948
878.xml.txt,The Mill On The Floss,9949
879.xml.txt,The Mourtray Family A Novel,9950
880.xml.txt,The Illtempered Cousin A Novel,9951
881.xml.txt,Family Secrets Or Hints To Those Who Would Make Home Happy,9952
882.xml.txt,Friends At Their Own Fireside Or Pictures Of The Private Life Of The People Called Quakers,9953
883.xml.txt,Home Or The Iron Rule A Domestic Story,9954
884.xml.txt,Northern Roses A Yorkshire Story,9955
885.xml.txt,Temper And Temperament Or Varieties Of Character,9956
886.xml.txt,Agatha Beaufort Or Family Pride,9957
888.xml.txt,Pique A Novel,9958
889.xml.txt,Temper And Temperament Or Varieties Of Character,9959
890.xml.txt,Herbert Chauncey A Man More Sinned Against Than Sinning,9960
891.xml.txt,Edith Vernon Or Contrasts Of Character,9961
892.xml.txt,Below The Surface A Story Of English Country Life,9962
893.xml.txt,Miss Elvesters Girls A Novel,9963
894.xml.txt,The Grey Friar And The Black Spirit Of The Wye A Romance,9964
895.xml.txt,Love Stories Of The English Wateringplaces,9965
896.xml.txt,Ambrose Fecit Or The Peer And The Printer,9966
897.xml.txt,By Womans Favour,9967
898.xml.txt,The Academician,9968
899.xml.txt,A Lifes Hazard Or The Outlaw Of Wentworth Waste,9969
900.xml.txt,Inez A Tale Of The Alamo,9970
901.xml.txt,Macaria Or Altars Of Sacrifice,9971
902.xml.txt,St Elmo A Novel,9972
903.xml.txt,Vashti Or _Xxuntil Death Us Do Part_Xx A Novel,9973
904.xml.txt,Monica A Novel,9974
905.xml.txt,Torwoods Trust A Novel,9975
906.xml.txt,A Family History,9976
907.xml.txt,Harden Hall Or The Three Proposals A Novel,9977
908.xml.txt,Sophy Or The Adventures Of A Savage,9978
909.xml.txt,The Story Of Helen Davenant,9979
910.xml.txt,Thro Love And War,9980
911.xml.txt,The Sedgeborough World A Novel,9981
912.xml.txt,A Secret Inheritance,9982
913.xml.txt,In A Silver Sea,9983
914.xml.txt,Jessie Trim A Novel,9984
915.xml.txt,Miser Farebrother A Novel,9985
916.xml.txt,Toilers Of Babylon,9986
917.xml.txt,Aaron The Jew A Novel,9987
918.xml.txt,Basil And Annette A Novel,9988
919.xml.txt,The Duchess Of Rosemary Lane A Novel,9989
920.xml.txt,Eric Or Little By Little A Tale Of Roslyn School,9990
921.xml.txt,Grantham Secrets A Novel,9991
922.xml.txt,King Of The Castle A Novel,9992
923.xml.txt,Of High Descent A Novel,9993
924.xml.txt,Sweet Mace A Sussex Legend Of The Iron Times,9994
925.xml.txt,The Man With A Shadow,9995
926.xml.txt,The Master Of The Ceremonies A Novel,9996
927.xml.txt,The Parson O Dumford A Tale,9997
928.xml.txt,The Sapphire Cross A Novel,9998
929.xml.txt,The Stargazers,9999
930.xml.txt,A Double Knot A Novel,10000
931.xml.txt,By Birth A Lady A Tale,10001
932.xml.txt,Elis Children The Chronicles Of An Unhappy Family,10002
933.xml.txt,Memoirs Of A Lady In Waiting,10003
934.xml.txt,Secresy Or The Ruin On The Rock,10004
935.xml.txt,Father Tom And The Pope Or A Night In The Vatican1868,10005
936.xml.txt,Destiny,10006
937.xml.txt,Marriage A Novel,10007
938.xml.txt,The Inheritance,10008
939.xml.txt,Little Hand And Muckle Gold A Study Of Today,10009
940.xml.txt,The Last Days Of Mary Stuart A Novel,10010
941.xml.txt,Family Failings A Novel,10011
942.xml.txt,The Petrel A Tale Of The Sea,10012
943.xml.txt,The Silver Whistle A Novel,10013
944.xml.txt,Clare Strong A Novel,10014
945.xml.txt,Diana Gay Or The History Of A Young Lady,10015
946.xml.txt,Fatal Zero A Diary Kept At Homburg,10016
947.xml.txt,Puppets A Romance,10017
948.xml.txt,Seventyfive Brooke Street A Story,10018
949.xml.txt,The Middleaged Lover A Story,10019
950.xml.txt,The Second Mrs Tillotson A Story,10020
951.xml.txt,The Head Of Medusa,10021
952.xml.txt,Vestigia,10022
953.xml.txt,When Charles The First Was King,10023
954.xml.txt,George Mason The Young Backwoodsman Or Dont Give Up The Ship A Story Of The Mississippi,10024
955.xml.txt,Lauterdale A Story Of Two Generations,10025
956.xml.txt,Otterstone Hall,10026
957.xml.txt,Driven Before The Storm,10027
958.xml.txt,In The Old Palazzo A Novel,10028
959.xml.txt,The Boarding School Or Lessons Of A Preceptress To Her Pupils,10029
960.xml.txt,The Coquette Or The History Of Eliza Wharton A Novel Founded On Fact,10030
961.xml.txt,Gaythorne Hall A Novel,10031
962.xml.txt,An Enthusiast,10032
963.xml.txt,Diana Wentworth A Novel,10033
964.xml.txt,Put To The Proof A Novel,10034
965.xml.txt,Borderland A Countrytown Chronicle,10035
966.xml.txt,From Moor Isles A Love Story,10036
967.xml.txt,Orioles Daughter A Novel,10037
968.xml.txt,Probation A Novel,10038
969.xml.txt,The Wellfields A Novel,10039
970.xml.txt,Herman Or Young Knighthood,10040
971.xml.txt,Vivonio Or The Hour Of Retribution A Romance,10041
972.xml.txt,Jack Doyles Daughter,10042
973.xml.txt,Angelo Guicciardini Or The Bandit Of The Alps A Romance,10043
974.xml.txt,Shilrick The Drummer Or Loyal And True A Romance Of The Irish Rebellion Of 1798,10044
975.xml.txt,Grisel Romney A Novel,10045
976.xml.txt,The Dark Falcon A Tale Of The Attruck,10046
977.xml.txt,The Highland Smugglers,10047
978.xml.txt,The Persian Adventurer Being The Sequel Of The Kuzzilbash,10048
979.xml.txt,Rank And Fashion Or The Mazes Of Life A Novel,10049
980.xml.txt,The Nemesis Of Faith,10050
981.xml.txt,Chronicles Of Westerly A Provincial Sketch,10051
982.xml.txt,Crownharden,10052
983.xml.txt,Ellen Middleton A Tale,10053
984.xml.txt,The Countess De Bonneval Her Life And Letters,10054
985.xml.txt,Down In Devon A Pastoral,10055
986.xml.txt,The Great Highway A Story Of The Worlds Struggles,10056
987.xml.txt,Time Will Tell A Story Of Society,10057
989.xml.txt,Annals Of The Parish Or The Chronicle Of Dalmailing During The Ministry Of The Rev Micah Balwhidder,10058
990.xml.txt,The Ayrshire Legatees Or The Pringle Family,10059
991.xml.txt,The Entail Or The Lairds Of Grippy,10060
992.xml.txt,The Provost,10061
993.xml.txt,Swifter Than A Weavers Shuttle A Sketch From Life,10062
994.xml.txt,Country Quarters A Novel,10063
995.xml.txt,Grace Cassidy Or The Repealers A Novel,10064
